UnitPrice,ShippingCost,Discount,Description,Year,Quarter,Month,DateofWeek,Hour,Country,PaymentMethod,Category,ShipmentProvider,WarehouseLocation,Quantity
93.34,17.495011551501694,0.41,Backpack,2024,Q3,Jul,Tue,17,Sweden,paypall,Accessories,Royal Mail,Amsterdam,31.10476019691089
88.18,7.59,0.34,Backpack,2021,Q1,Jan,Sat,16,Spain,paypall,Furniture,FedEx,Paris,73.24771451232539
63.64,14.52,0.49,Office Chair,2024,Q1,Mar,Wed,1,Italy,paypall,Apparel,FedEx,Rome,74.44515679836432
3.47,18.85,0.17,Headphones,2021,Q1,Jan,Sat,1,Netherlands,Bank Transfer,Furniture,DHL,Amsterdam,71.93433121460134
-62.95,17.495011551501694,1.961250671,White Mug,2024,Q3,Aug,Wed,13,Spain,Bank Transfer,Electronics,FedEx,Amsterdam,24.30726190107184
70.98,23.77,0.12,Wireless Mouse,2022,Q1,Feb,Tue,0,Portugal,Bank Transfer,Accessories,UPS,Rome,73.73716022649059
58.31,26.97,0.29,White Mug,2020,Q2,Apr,Tue,9,Australia,paypall,Stationery,Royal Mail,Berlin,73.62943353456379
56.59,10.15,0.48,Office Chair,2023,Q4,Nov,Sat,22,Norway,Credit Card,Furniture,FedEx,Paris,73.4840994357677
95.5,22.62,0.04,Wall Clock,2022,Q4,Nov,Mon,12,Germany,Bank Transfer,Apparel,DHL,Amsterdam,73.41499822124976
75.14,12.49,0.48,Wireless Mouse,2022,Q3,Sep,Fri,18,France,Bank Transfer,Electronics,UPS,Rome,74.22125695676863
83.0,12.63,0.26,Backpack,2022,Q3,Sep,Tue,5,Netherlands,Bank Transfer,Electronics,Royal Mail,Paris,73.44250947637505
39.27,29.07,0.21,Office Chair,2021,Q3,Sep,Thu,9,Australia,Bank Transfer,Stationery,Royal Mail,Rome,73.79990384771483
15.25,27.85,0.31,Wireless Mouse,2024,Q1,Feb,Sun,4,Netherlands,Bank Transfer,Stationery,UPS,Amsterdam,73.51144325197626
10.17,18.92,0.31,Notebook,2021,Q4,Oct,Tue,10,Spain,paypall,Stationery,DHL,Rome,74.49253707740232
13.0,29.31,0.33,Wireless Mouse,2021,Q3,Sep,Mon,16,Australia,Bank Transfer,Furniture,Royal Mail,Amsterdam,73.47221891083186
79.07,17.74,0.05,USB Cable,2020,Q4,Dec,Mon,16,Portugal,Bank Transfer,Furniture,DHL,Amsterdam,69.19798312782763
46.44,19.51,0.36,Wireless Mouse,2022,Q3,Jul,Thu,17,France,Bank Transfer,Accessories,FedEx,Amsterdam,72.73360408478631
71.71,7.47,0.3,USB Cable,2023,Q2,Jun,Mon,5,United States,paypall,Electronics,Royal Mail,Paris,74.00993546988873
14.7,5.15,0.45,Desk Lamp,2024,Q4,Dec,Tue,16,Italy,paypall,Electronics,Royal Mail,Amsterdam,72.95834933300077
15.47,6.22,0.43,White Mug,2021,Q4,Oct,Sat,14,Netherlands,Credit Card,Apparel,Royal Mail,London,73.95634870067931
91.89,18.66,0.27,T-shirt,2023,Q3,Jul,Wed,17,Belgium,paypall,Stationery,DHL,London,73.27042038373256
38.78,7.89,0.26,Backpack,2021,Q3,Jul,Thu,21,France,Bank Transfer,Electronics,UPS,London,73.40424983524919
23.58,6.87,0.15,Notebook,2021,Q1,Mar,Fri,0,Netherlands,Bank Transfer,Electronics,FedEx,Berlin,73.51471844796625
34.58,23.97,0.16,Headphones,2021,Q4,Nov,Fri,16,Netherlands,paypall,Accessories,UPS,Rome,74.0146962430442
3.69,14.04,0.24,Headphones,2023,Q2,May,Thu,0,Portugal,paypall,Electronics,FedEx,Paris,59.384423406755786
70.57,8.58,0.45,Wall Clock,2023,Q3,Aug,Wed,0,Italy,paypall,Apparel,Royal Mail,Rome,73.82675824380611
16.56,18.96,0.45,Desk Lamp,2022,Q3,Sep,Fri,6,Australia,paypall,Accessories,DHL,Amsterdam,70.72163224868329
73.06,23.9,0.09,Wall Clock,2021,Q3,Jul,Mon,13,Norway,Bank Transfer,Electronics,FedEx,Amsterdam,73.2614092443093
5.91,17.21,0.28,White Mug,2023,Q1,Mar,Tue,0,Portugal,paypall,Apparel,DHL,Berlin,74.30203096997595
31.44,23.97,0.1,Wall Clock,2024,Q1,Feb,Wed,7,Portugal,Bank Transfer,Furniture,DHL,Amsterdam,73.91128349526484
66.05,14.94,0.37,Desk Lamp,2020,Q3,Jul,Fri,15,United States,Bank Transfer,Furniture,DHL,London,73.53491086156542
41.09,17.1,0.07,Headphones,2022,Q3,Aug,Fri,20,Netherlands,paypall,Apparel,FedEx,Berlin,72.97375443580658
43.63,24.88,0.27,Wall Clock,2023,Q4,Dec,Sat,9,United States,Bank Transfer,Electronics,UPS,Rome,73.85823574322902
85.57,16.98,0.04,USB Cable,2022,Q1,Mar,Tue,23,Germany,paypall,Accessories,Royal Mail,Paris,74.53611423095137
10.36,17.93,0.11,USB Cable,2023,Q3,Sep,Sun,4,Sweden,Credit Card,Electronics,UPS,Paris,74.81826755337566
76.79,19.71,0.01,Desk Lamp,2022,Q3,Aug,Mon,6,United States,Bank Transfer,Furniture,FedEx,Berlin,73.36888838610258
32.08,7.91,0.21,Office Chair,2021,Q4,Dec,Thu,18,Sweden,Credit Card,Accessories,UPS,Berlin,73.37519161789209
1.19,18.48,0.08,Office Chair,2024,Q1,Jan,Fri,5,Sweden,Credit Card,Accessories,UPS,Berlin,72.69204901790107
8.95,15.77,0.1,White Mug,2023,Q1,Mar,Tue,12,Australia,Bank Transfer,Electronics,UPS,Amsterdam,73.39911789071932
16.07,17.47,0.16,Headphones,2024,Q2,May,Sat,12,France,Bank Transfer,Apparel,Royal Mail,Rome,74.34342008050913
77.22,14.96,0.41,Notebook,2020,Q3,Aug,Tue,15,Portugal,Credit Card,Electronics,Royal Mail,Amsterdam,73.17856953456368
43.71,17.495011551501694,0.11,Desk Lamp,2022,Q4,Dec,Thu,10,Italy,Bank Transfer,Furniture,DHL,Amsterdam,30.85956649045199
5.71,11.97,0.33,Desk Lamp,2020,Q4,Oct,Fri,13,Belgium,Credit Card,Stationery,Royal Mail,Rome,74.02124307557952
25.64,5.8,0.24,Wireless Mouse,2022,Q3,Sep,Wed,6,United Kingdom,Credit Card,Stationery,Royal Mail,Amsterdam,73.3872783964676
67.53,17.495011551501694,0.42,Blue Pen,2024,Q3,Jul,Mon,1,Norway,Bank Transfer,Stationery,UPS,Amsterdam,31.49534652630414
88.03,28.63,0.43,Desk Lamp,2020,Q2,Apr,Tue,19,Portugal,Credit Card,Electronics,UPS,Amsterdam,72.41996457374077
-17.47,17.495011551501694,1.09570621,Backpack,2023,Q1,Jan,Sun,0,Sweden,Credit Card,Stationery,DHL,Amsterdam,23.4894425649328
78.23,23.76,0.26,Blue Pen,2020,Q4,Oct,Thu,7,Italy,paypall,Electronics,Royal Mail,Paris,73.60456656549212
64.45,25.95,0.1,Notebook,2020,Q3,Aug,Wed,10,France,paypall,Accessories,DHL,Paris,73.52524618282402
62.47,16.52,0.19,USB Cable,2023,Q3,Aug,Thu,4,United Kingdom,Credit Card,Furniture,FedEx,Berlin,73.81468936804914
2.68,25.04,0.26,Backpack,2023,Q3,Jul,Fri,0,Netherlands,Bank Transfer,Furniture,Royal Mail,Paris,73.78897521553014
61.37,29.58,0.06,Backpack,2021,Q2,Apr,Fri,11,Netherlands,Credit Card,Accessories,DHL,London,73.7493125991205
46.26,12.79,0.33,Notebook,2024,Q2,Apr,Sun,2,France,Bank Transfer,Accessories,Royal Mail,London,73.99540793195169
18.47,21.59,0.18,Headphones,2021,Q3,Jul,Wed,15,United Kingdom,paypall,Electronics,DHL,Berlin,73.57459019426076
29.72,19.18,0.33,Wall Clock,2021,Q2,Jun,Sat,9,Sweden,Credit Card,Accessories,DHL,Rome,74.05508509338675
16.99,8.96,0.25,Office Chair,2021,Q2,Apr,Wed,17,United Kingdom,Bank Transfer,Stationery,UPS,Berlin,73.64597858241763
23.32,15.12,0.13,USB Cable,2023,Q4,Dec,Mon,0,France,Bank Transfer,Apparel,Royal Mail,London,73.97027076488888
58.09,24.05,0.15,USB Cable,2024,Q4,Oct,Sat,22,Sweden,Credit Card,Electronics,Royal Mail,Rome,74.01171411965417
19.67,28.15,0.35,Backpack,2024,Q1,Feb,Thu,21,Spain,paypall,Apparel,DHL,Paris,73.61572650648004
59.84,21.55,0.45,USB Cable,2023,Q1,Mar,Tue,9,Netherlands,Credit Card,Electronics,Royal Mail,Amsterdam,73.49898145586893
61.18,17.97,0.2,Blue Pen,2021,Q1,Feb,Mon,16,Australia,Credit Card,Stationery,FedEx,London,73.51245354020938
39.56,18.74,0.16,Wireless Mouse,2023,Q1,Jan,Thu,23,Germany,Credit Card,Stationery,UPS,Paris,73.80353612389234
19.06,7.38,0.23,White Mug,2022,Q4,Nov,Mon,9,United States,Bank Transfer,Electronics,FedEx,Berlin,74.00102224229425
33.89,12.38,0.31,White Mug,2022,Q3,Jul,Tue,4,Netherlands,Bank Transfer,Accessories,DHL,Rome,74.00069760836848
29.45,25.29,0.26,Notebook,2021,Q1,Jan,Sat,10,United States,Bank Transfer,Electronics,FedEx,Paris,73.98954132129913
98.24,7.86,0.34,Wireless Mouse,2023,Q1,Jan,Thu,23,Norway,paypall,Apparel,Royal Mail,Paris,73.71465273192217
94.09,5.09,0.39,White Mug,2023,Q3,Aug,Fri,10,France,Credit Card,Accessories,Royal Mail,Rome,73.45882369095177
72.43,25.27,0.3,T-shirt,2020,Q2,Jun,Thu,20,Norway,Credit Card,Stationery,FedEx,Berlin,73.68573251045423
86.59,15.47,0.25,Wall Clock,2022,Q1,Jan,Thu,18,Netherlands,Credit Card,Accessories,UPS,Amsterdam,73.01202008291729
36.86,6.2,0.45,Wall Clock,2021,Q2,Apr,Sun,12,Portugal,paypall,Furniture,Royal Mail,Amsterdam,72.93615216280246
8.16,11.2,0.2,Blue Pen,2020,Q3,Jul,Fri,3,Portugal,Credit Card,Apparel,Royal Mail,Rome,73.51538020881182
-36.81,17.495011551501694,0.5,Desk Lamp,2023,Q3,Jul,Sat,0,Portugal,Bank Transfer,Apparel,DHL,Amsterdam,25.397459740258782
45.0,5.51,0.35,USB Cable,2024,Q4,Nov,Thu,8,Germany,paypall,Accessories,UPS,Amsterdam,73.00096079900862
74.26,13.35,0.15,T-shirt,2020,Q4,Nov,Fri,20,United Kingdom,paypall,Apparel,UPS,Paris,74.0186883211633
2.57,6.99,0.0,Headphones,2022,Q1,Jan,Sat,0,United Kingdom,Credit Card,Accessories,Royal Mail,London,73.77779406918619
28.13,7.11,0.05,USB Cable,2021,Q1,Mar,Sun,18,United States,Bank Transfer,Accessories,DHL,Berlin,73.9779355233789
78.69,16.83,0.45,T-shirt,2020,Q3,Aug,Tue,21,Netherlands,paypall,Furniture,Royal Mail,Amsterdam,56.3161182254356
46.31,13.38,0.26,USB Cable,2024,Q4,Nov,Sat,17,Italy,Credit Card,Apparel,UPS,London,73.69836121151306
97.13,5.27,0.23,Desk Lamp,2020,Q4,Dec,Sat,8,Italy,Credit Card,Stationery,DHL,Berlin,73.60888842441372
30.22,29.78,0.44,Notebook,2023,Q2,May,Sat,7,Netherlands,Bank Transfer,Apparel,Royal Mail,London,73.54363675143736
90.7,7.04,0.0,White Mug,2021,Q2,Jun,Sat,0,Sweden,paypall,Accessories,FedEx,London,74.38308652515946
12.11,16.57,0.09,Backpack,2023,Q2,Jun,Mon,14,Norway,paypall,Accessories,DHL,London,73.74039665821022
96.44,11.18,0.14,Headphones,2024,Q1,Jan,Tue,13,Spain,Bank Transfer,Stationery,UPS,Rome,73.90662421446281
48.83,14.65,0.42,Headphones,2023,Q2,May,Sun,4,Australia,Bank Transfer,Accessories,FedEx,Berlin,73.51148825003233
-28.13,17.495011551501694,0.1,Blue Pen,2022,Q2,Jun,Mon,9,United States,Credit Card,Stationery,UPS,Amsterdam,23.692496279909726
15.6,26.59,0.45,Wireless Mouse,2023,Q4,Dec,Sat,13,Australia,Credit Card,Stationery,UPS,Berlin,73.3267245456629
6.38,13.71,0.28,Wall Clock,2020,Q2,May,Sun,23,Netherlands,Bank Transfer,Electronics,DHL,Paris,73.93459384503197
25.71,16.63,0.2,Backpack,2024,Q2,May,Wed,18,Spain,Credit Card,Apparel,DHL,Rome,73.29842667187054
-12.97,17.495011551501694,0.14,Headphones,2021,Q3,Aug,Sun,8,Sweden,Bank Transfer,Apparel,UPS,Amsterdam,24.502796327152183
49.54,27.68,0.03,Office Chair,2024,Q4,Nov,Sun,15,Netherlands,paypall,Accessories,DHL,London,73.78400972173026
58.66,5.98,0.3,Blue Pen,2024,Q3,Jul,Tue,5,Spain,Bank Transfer,Accessories,DHL,Berlin,73.29490964709261
-67.65,17.495011551501694,0.08,Blue Pen,2023,Q4,Nov,Mon,15,United States,paypall,Accessories,Royal Mail,Amsterdam,24.72158049899661
40.3,17.94,0.07,Wall Clock,2020,Q3,Jul,Mon,16,France,Credit Card,Apparel,FedEx,London,74.18275759032184
66.7,28.17,0.18,White Mug,2024,Q1,Mar,Sat,15,United Kingdom,Bank Transfer,Stationery,DHL,Rome,74.13613986227188
87.79,15.93,0.22,Notebook,2020,Q4,Oct,Thu,19,United Kingdom,Bank Transfer,Accessories,FedEx,Amsterdam,73.21348633536361
16.54,24.62,0.44,T-shirt,2023,Q2,May,Sun,11,Italy,Bank Transfer,Electronics,UPS,Amsterdam,73.36443985753661
10.46,5.89,0.34,White Mug,2021,Q3,Jul,Wed,14,Spain,Bank Transfer,Apparel,FedEx,Paris,74.50451320648376
90.45,8.44,0.33,Desk Lamp,2024,Q2,Apr,Fri,7,Germany,Credit Card,Furniture,FedEx,Amsterdam,73.04278784954943
24.92,14.67,0.32,T-shirt,2022,Q1,Feb,Wed,17,Italy,Bank Transfer,Stationery,DHL,Berlin,74.12224744040874
7.4,17.27,0.35,Blue Pen,2020,Q2,May,Sat,18,Belgium,paypall,Electronics,Royal Mail,Paris,73.53412921925633
31.4,29.65,0.16,Blue Pen,2022,Q1,Feb,Thu,22,Netherlands,Bank Transfer,Furniture,Royal Mail,Rome,73.39799430658144
6.36,18.93,0.15,Wall Clock,2020,Q1,Jan,Wed,16,Spain,Credit Card,Accessories,UPS,London,73.79513974807368
96.13,7.26,0.09,USB Cable,2021,Q3,Sep,Thu,10,Germany,Credit Card,Stationery,UPS,Rome,74.57886179001599
70.38,21.43,0.21,USB Cable,2020,Q2,Apr,Sat,17,Norway,Credit Card,Furniture,DHL,Amsterdam,73.20256447617935
26.58,20.89,0.09,USB Cable,2020,Q2,May,Mon,13,United Kingdom,Credit Card,Stationery,Royal Mail,Rome,74.2458569501688
27.63,15.18,0.28,White Mug,2020,Q2,May,Sat,12,Norway,Bank Transfer,Electronics,Royal Mail,Berlin,73.90173411270652
87.3,12.92,0.09,T-shirt,2022,Q2,Apr,Fri,8,Australia,paypall,Stationery,DHL,Amsterdam,73.16928224139215
44.01,7.62,0.47,Blue Pen,2021,Q2,Apr,Sat,5,Netherlands,Credit Card,Apparel,Royal Mail,London,73.73302065259864
66.41,22.68,0.22,Office Chair,2020,Q1,Jan,Sat,4,United Kingdom,paypall,Furniture,Royal Mail,Amsterdam,72.92860870910194
2.17,15.41,0.37,Wireless Mouse,2024,Q1,Jan,Tue,22,Belgium,Credit Card,Stationery,Royal Mail,Amsterdam,73.46199352030087
-26.16,17.495011551501694,1.925328581,White Mug,2022,Q3,Jul,Fri,2,France,paypall,Furniture,DHL,Amsterdam,24.570640762229594
43.59,9.56,0.34,Blue Pen,2024,Q1,Mar,Thu,21,Spain,Bank Transfer,Electronics,DHL,London,73.78139705902576
88.09,7.0,0.49,Desk Lamp,2021,Q2,May,Sun,4,Spain,Credit Card,Electronics,FedEx,Rome,73.31983517061157
42.55,19.1,0.14,Desk Lamp,2020,Q4,Dec,Mon,14,Netherlands,Credit Card,Stationery,UPS,Rome,73.84195694106391
16.67,14.51,0.39,Office Chair,2020,Q3,Sep,Fri,16,Portugal,paypall,Accessories,FedEx,Rome,74.00637494250628
38.68,19.19,0.24,Office Chair,2023,Q3,Sep,Fri,9,Norway,Credit Card,Stationery,Royal Mail,Berlin,73.3766877009884
66.97,16.17,0.2,USB Cable,2021,Q4,Dec,Wed,0,Germany,Credit Card,Stationery,Royal Mail,Rome,74.34252369529749
54.43,28.47,0.04,Notebook,2024,Q4,Dec,Sat,5,Germany,Credit Card,Furniture,FedEx,Rome,73.68697398706342
60.99,5.34,0.1,Desk Lamp,2022,Q2,May,Tue,18,Australia,Bank Transfer,Apparel,Royal Mail,Amsterdam,72.9079802442932
26.56,28.88,0.29,Office Chair,2021,Q4,Oct,Mon,18,United Kingdom,Bank Transfer,Furniture,DHL,London,73.79505428977906
79.03,9.93,0.11,Headphones,2022,Q2,Apr,Fri,20,United States,paypall,Stationery,DHL,Rome,74.59524433181706
23.35,6.73,0.17,Wall Clock,2022,Q1,Jan,Sat,6,Belgium,Bank Transfer,Stationery,UPS,Berlin,73.73917737087882
12.17,14.21,0.04,Wall Clock,2022,Q1,Jan,Fri,7,Netherlands,paypall,Apparel,DHL,London,73.4626085595602
23.04,13.04,0.17,USB Cable,2024,Q2,Apr,Sun,4,Netherlands,Credit Card,Apparel,FedEx,Berlin,73.94072920859227
71.55,26.23,0.11,Notebook,2021,Q1,Mar,Tue,0,United States,Credit Card,Stationery,DHL,Rome,74.10310684234604
24.8,5.84,0.36,Backpack,2021,Q2,Apr,Sat,14,France,Bank Transfer,Electronics,DHL,Berlin,73.63783478823008
25.29,23.27,0.19,White Mug,2024,Q3,Jul,Mon,12,Portugal,paypall,Apparel,DHL,Berlin,73.5840824147645
92.77,14.46,0.29,Desk Lamp,2022,Q1,Jan,Fri,14,Belgium,Credit Card,Furniture,Royal Mail,Paris,73.89233247884
1.67,27.92,0.05,Blue Pen,2021,Q2,Jun,Thu,4,Belgium,paypall,Electronics,Royal Mail,Berlin,73.48978685332378
72.27,8.98,0.05,Wall Clock,2024,Q1,Feb,Thu,8,Italy,paypall,Electronics,Royal Mail,London,73.56367284177904
86.87,20.44,0.37,Desk Lamp,2022,Q4,Oct,Fri,18,Germany,Credit Card,Accessories,FedEx,Paris,73.43526963460512
27.76,12.24,0.2,Notebook,2022,Q4,Dec,Tue,12,Sweden,paypall,Apparel,DHL,Paris,73.51474288465636
58.86,7.15,0.24,Desk Lamp,2022,Q4,Nov,Thu,11,Australia,Credit Card,Electronics,Royal Mail,Amsterdam,72.97781826457589
16.29,10.9,0.32,Office Chair,2024,Q3,Jul,Wed,5,Sweden,Bank Transfer,Accessories,Royal Mail,Berlin,73.75309145997998
30.65,16.12,0.42,Desk Lamp,2024,Q4,Nov,Wed,8,Norway,Credit Card,Stationery,DHL,London,73.24116381593436
4.97,22.74,0.41,Wireless Mouse,2023,Q2,Jun,Wed,17,Norway,Credit Card,Accessories,DHL,Berlin,73.85048643837108
72.75,27.83,0.16,T-shirt,2021,Q2,Apr,Fri,16,Netherlands,Bank Transfer,Accessories,UPS,Amsterdam,72.97798944678688
62.48,22.62,0.24,Blue Pen,2020,Q1,Jan,Fri,13,France,Credit Card,Apparel,Royal Mail,Rome,73.69277229724109
11.26,19.45,0.1,Office Chair,2021,Q4,Dec,Thu,8,United Kingdom,Bank Transfer,Electronics,UPS,Rome,74.13524323656225
57.25,24.69,0.21,Backpack,2020,Q3,Aug,Thu,23,Spain,Bank Transfer,Stationery,DHL,Paris,73.85278983681977
-55.36,17.495011551501694,1.11491832,Headphones,2021,Q3,Aug,Fri,20,France,paypall,Stationery,FedEx,Amsterdam,22.13654112118219
73.6,9.79,0.13,Blue Pen,2021,Q1,Feb,Mon,0,Spain,Bank Transfer,Furniture,UPS,Rome,74.18566223668792
7.27,29.23,0.31,T-shirt,2023,Q2,May,Mon,22,Italy,paypall,Stationery,DHL,London,73.8520392240168
46.99,7.58,0.27,White Mug,2024,Q3,Sep,Mon,9,Australia,paypall,Stationery,UPS,Rome,73.92558240853971
33.32,17.45,0.42,Desk Lamp,2021,Q1,Feb,Wed,19,Belgium,Credit Card,Accessories,Royal Mail,Paris,74.03395512029962
72.1,29.49,0.1,Desk Lamp,2024,Q3,Aug,Tue,0,Belgium,paypall,Apparel,UPS,London,73.56945391726484
23.86,17.84,0.3,T-shirt,2020,Q2,Jun,Wed,6,Norway,paypall,Accessories,UPS,Amsterdam,69.32564974340731
67.57,26.23,0.06,Headphones,2024,Q1,Mar,Sat,8,United States,paypall,Accessories,UPS,London,74.1760504195185
78.95,28.62,0.27,Wall Clock,2024,Q1,Jan,Sat,6,France,Bank Transfer,Stationery,DHL,London,73.96059138748456
70.46,29.99,0.02,Backpack,2023,Q2,May,Sat,20,Australia,paypall,Accessories,UPS,Amsterdam,72.81768016742504
71.87,8.33,0.25,Wireless Mouse,2020,Q2,May,Wed,3,Portugal,paypall,Furniture,FedEx,Berlin,73.63468585828423
88.85,9.75,0.31,Desk Lamp,2020,Q2,Jun,Sun,21,Italy,Credit Card,Accessories,FedEx,Paris,73.91413349507458
28.44,20.26,0.1,USB Cable,2020,Q1,Mar,Tue,10,United Kingdom,Credit Card,Electronics,Royal Mail,Berlin,69.21249056699014
88.28,5.44,0.24,T-shirt,2022,Q3,Aug,Sun,2,Sweden,paypall,Stationery,UPS,Rome,73.23602136625443
39.6,23.5,0.43,Blue Pen,2021,Q3,Jul,Thu,19,Italy,Bank Transfer,Accessories,Royal Mail,Paris,73.72025358706378
64.25,27.82,0.28,White Mug,2020,Q3,Aug,Fri,1,United States,Bank Transfer,Furniture,UPS,Paris,74.05855688608419
59.58,14.31,0.31,T-shirt,2023,Q4,Oct,Sun,20,Germany,Bank Transfer,Electronics,Royal Mail,Paris,73.85449960738151
45.06,18.24,0.3,T-shirt,2020,Q3,Aug,Tue,1,United States,Bank Transfer,Accessories,Royal Mail,Berlin,73.76250031975528
2.6,27.24,0.41,Desk Lamp,2023,Q1,Feb,Fri,6,Italy,paypall,Accessories,UPS,Amsterdam,72.98247737446142
59.76,19.31,0.23,Backpack,2021,Q1,Feb,Thu,23,Portugal,Bank Transfer,Furniture,UPS,London,73.11749446431092
92.45,14.33,0.47,T-shirt,2021,Q1,Jan,Sun,13,Sweden,Credit Card,Electronics,Royal Mail,Paris,73.97302041372349
3.84,26.48,0.19,White Mug,2023,Q2,Apr,Fri,12,United States,Credit Card,Apparel,DHL,London,73.88089373482879
92.54,8.48,0.43,USB Cable,2024,Q3,Jul,Wed,22,Norway,paypall,Accessories,FedEx,Rome,73.76020641581479
28.73,27.16,0.05,Notebook,2022,Q2,Apr,Sat,0,Spain,paypall,Accessories,UPS,Amsterdam,72.86888724341507
30.89,18.95,0.46,Office Chair,2022,Q4,Nov,Tue,23,Portugal,Credit Card,Furniture,DHL,Paris,73.7938509516804
-43.96,17.495011551501694,0.22,Blue Pen,2024,Q2,Jun,Thu,12,Italy,paypall,Electronics,UPS,Amsterdam,22.512042169904056
74.54,15.85,0.09,Desk Lamp,2022,Q1,Jan,Wed,12,Sweden,Credit Card,Apparel,FedEx,London,73.70971566404587
48.88,28.65,0.4,Wall Clock,2024,Q1,Mar,Mon,19,Australia,Bank Transfer,Electronics,Royal Mail,Amsterdam,73.28249698789841
70.53,24.36,0.29,Headphones,2021,Q2,Apr,Sun,20,Sweden,paypall,Accessories,UPS,London,69.1216871629931
97.1,16.36,0.06,USB Cable,2021,Q4,Oct,Sun,6,Italy,Credit Card,Electronics,UPS,Amsterdam,73.32364074663244
76.3,9.72,0.36,White Mug,2024,Q4,Nov,Wed,22,Germany,Bank Transfer,Stationery,Royal Mail,Amsterdam,73.88373448564978
